state,year,quarter,registered_users,total_open_apps,phone_brand,phone_count,Percentage
gujarat,2021,4,18139201,487846209,Tecno,187064,1.03
gujarat,2021,4,18139201,487846209,Motorola,174499,0.96
gujarat,2021,4,18139201,487846209,Others,900704,4.97
gujarat,2022,1,19265314,521776939,Vivo,4996272,25.93
gujarat,2022,1,19265314,521776939,Xiaomi,3842766,19.95
gujarat,2022,1,19265314,521776939,Samsung,3511762,18.23
gujarat,2022,1,19265314,521776939,Oppo,2996365,15.55
gujarat,2022,1,19265314,521776939,Realme,1272108,6.60
gujarat,2022,1,19265314,521776939,Apple,693504,3.60
gujarat,2022,1,19265314,521776939,OnePlus,441053,2.29
gujarat,2022,1,19265314,521776939,Tecno,223305,1.16
gujarat,2022,1,19265314,521776939,Lenovo,203354,1.06
gujarat,2022,1,19265314,521776939,Motorola,174739,0.91
gujarat,2022,1,19265314,521776939,Others,910086,4.72
jammu-&-kashmir,2018,1,176425,0,Xiaomi,60568,34.33
jammu-&-kashmir,2018,1,176425,0,Samsung,37991,21.53
jammu-&-kashmir,2018,1,176425,0,Vivo,17309,9.81
jammu-&-kashmir,2018,1,176425,0,Oppo,13523,7.67
jammu-&-kashmir,2018,1,176425,0,Apple,6429,3.64
jammu-&-kashmir,2018,1,176425,0,Realme,6145,3.48
jammu-&-kashmir,2018,1,176425,0,OnePlus,3894,2.21
jammu-&-kashmir,2018,1,176425,0,Motorola,3348,1.90
jammu-&-kashmir,2018,1,176425,0,Micromax,3103,1.76
jammu-&-kashmir,2018,1,176425,0,Lenovo,3052,1.73
jammu-&-kashmir,2018,1,176425,0,Others,21063,11.94
jammu-&-kashmir,2018,2,261609,0,Xiaomi,92362,35.31
jammu-&-kashmir,2018,2,261609,0,Samsung,55791,21.33
jammu-&-kashmir,2018,2,261609,0,Vivo,26958,10.30
jammu-&-kashmir,2018,2,261609,0,Oppo,20994,8.02
jammu-&-kashmir,2018,2,261609,0,Realme,9196,3.52
jammu-&-kashmir,2018,2,261609,0,Apple,8919,3.41
jammu-&-kashmir,2018,2,261609,0,OnePlus,5028,1.92
jammu-&-kashmir,2018,2,261609,0,Motorola,4756,1.82
jammu-&-kashmir,2018,2,261609,0,Micromax,4375,1.67
jammu-&-kashmir,2018,2,261609,0,Lenovo,4230,1.62
jammu-&-kashmir,2018,2,261609,0,Others,29000,11.09
jammu-&-kashmir,2018,3,342529,0,Xiaomi,120343,35.13
jammu-&-kashmir,2018,3,342529,0,Samsung,74506,21.75
jammu-&-kashmir,2018,3,342529,0,Vivo,38216,11.16
jammu-&-kashmir,2018,3,342529,0,Oppo,28915,8.44
jammu-&-kashmir,2018,3,342529,0,Realme,12323,3.60
jammu-&-kashmir,2018,3,342529,0,Apple,10996,3.21
jammu-&-kashmir,2018,3,342529,0,Motorola,6291,1.84
jammu-&-kashmir,2018,3,342529,0,OnePlus,6276,1.83
jammu-&-kashmir,2018,3,342529,0,Lenovo,4936,1.44
jammu-&-kashmir,2018,3,342529,0,Micromax,4850,1.42
jammu-&-kashmir,2018,3,342529,0,Others,34877,10.18
jammu-&-kashmir,2018,4,436563,0,Xiaomi,153238,35.10
jammu-&-kashmir,2018,4,436563,0,Samsung,95846,21.95
jammu-&-kashmir,2018,4,436563,0,Vivo,52004,11.91
jammu-&-kashmir,2018,4,436563,0,Oppo,38530,8.83
jammu-&-kashmir,2018,4,436563,0,Realme,15898,3.64
jammu-&-kashmir,2018,4,436563,0,Apple,13747,3.15
jammu-&-kashmir,2018,4,436563,0,Motorola,7823,1.79
jammu-&-kashmir,2018,4,436563,0,OnePlus,7434,1.70
jammu-&-kashmir,2018,4,436563,0,Lenovo,6134,1.41
jammu-&-kashmir,2018,4,436563,0,Micromax,5165,1.18
jammu-&-kashmir,2018,4,436563,0,Others,40744,9.33
jammu-&-kashmir,2019,1,530669,0,Xiaomi,189565,35.72
jammu-&-kashmir,2019,1,530669,0,Samsung,115108,21.69
jammu-&-kashmir,2019,1,530669,0,Vivo,64897,12.23
jammu-&-kashmir,2019,1,530669,0,Oppo,48082,9.06
jammu-&-kashmir,2019,1,530669,0,Realme,19564,3.69
jammu-&-kashmir,2019,1,530669,0,Apple,16067,3.03
jammu-&-kashmir,2019,1,530669,0,Motorola,8760,1.65
jammu-&-kashmir,2019,1,530669,0,OnePlus,8604,1.62
jammu-&-kashmir,2019,1,530669,0,Lenovo,6906,1.30
jammu-&-kashmir,2019,1,530669,0,Huawei,6060,1.14
jammu-&-kashmir,2019,1,530669,0,Others,47056,8.87
jammu-&-kashmir,2019,2,631193,2705373,Xiaomi,226055,35.81
jammu-&-kashmir,2019,2,631193,2705373,Samsung,138016,21.87
jammu-&-kashmir,2019,2,631193,2705373,Vivo,79073,12.53
jammu-&-kashmir,2019,2,631193,2705373,Oppo,58451,9.26
jammu-&-kashmir,2019,2,631193,2705373,Realme,23049,3.65
jammu-&-kashmir,2019,2,631193,2705373,Apple,18515,2.93
jammu-&-kashmir,2019,2,631193,2705373,Motorola,10033,1.59
jammu-&-kashmir,2019,2,631193,2705373,OnePlus,9437,1.50
jammu-&-kashmir,2019,2,631193,2705373,Lenovo,7950,1.26
jammu-&-kashmir,2019,2,631193,2705373,Huawei,7185,1.14
jammu-&-kashmir,2019,2,631193,2705373,Others,53429,8.46
jammu-&-kashmir,2019,3,658455,3843919,Xiaomi,236869,35.97
jammu-&-kashmir,2019,3,658455,3843919,Samsung,142362,21.62
jammu-&-kashmir,2019,3,658455,3843919,Vivo,84230,12.79
jammu-&-kashmir,2019,3,658455,3843919,Oppo,61563,9.35
jammu-&-kashmir,2019,3,658455,3843919,Realme,24963,3.79
jammu-&-kashmir,2019,3,658455,3843919,Apple,19748,3.00
jammu-&-kashmir,2019,3,658455,3843919,Motorola,10184,1.55
jammu-&-kashmir,2019,3,658455,3843919,OnePlus,10037,1.52
jammu-&-kashmir,2019,3,658455,3843919,Huawei,7699,1.17
jammu-&-kashmir,2019,3,658455,3843919,Lenovo,7208,1.09
jammu-&-kashmir,2019,3,658455,3843919,Others,53592,8.14
jammu-&-kashmir,2019,4,673367,998572,Xiaomi,241041,35.80
jammu-&-kashmir,2019,4,673367,998572,Samsung,144994,21.53
jammu-&-kashmir,2019,4,673367,998572,Vivo,88428,13.13
jammu-&-kashmir,2019,4,673367,998572,Oppo,64384,9.56
jammu-&-kashmir,2019,4,673367,998572,Realme,26716,3.97
jammu-&-kashmir,2019,4,673367,998572,Apple,20684,3.07
jammu-&-kashmir,2019,4,673367,998572,OnePlus,10484,1.56
jammu-&-kashmir,2019,4,673367,998572,Motorola,10294,1.53
jammu-&-kashmir,2019,4,673367,998572,Huawei,7979,1.18
jammu-&-kashmir,2019,4,673367,998572,Lenovo,7023,1.04
jammu-&-kashmir,2019,4,673367,998572,Others,51340,7.62
jammu-&-kashmir,2020,1,735408,4476894,Xiaomi,262773,35.73
jammu-&-kashmir,2020,1,735408,4476894,Samsung,157318,21.39
jammu-&-kashmir,2020,1,735408,4476894,Vivo,99861,13.58
jammu-&-kashmir,2020,1,735408,4476894,Oppo,71729,9.75
jammu-&-kashmir,2020,1,735408,4476894,Realme,30778,4.19
jammu-&-kashmir,2020,1,735408,4476894,Apple,22380,3.04
jammu-&-kashmir,2020,1,735408,4476894,OnePlus,11146,1.52
jammu-&-kashmir,2020,1,735408,4476894,Motorola,10674,1.45
jammu-&-kashmir,2020,1,735408,4476894,Huawei,8727,1.19
jammu-&-kashmir,2020,1,735408,4476894,Lenovo,7362,1.00
jammu-&-kashmir,2020,1,735408,4476894,Others,52660,7.16
jammu-&-kashmir,2020,2,845294,9856653,Xiaomi,302140,35.74
jammu-&-kashmir,2020,2,845294,9856653,Samsung,179346,21.22
jammu-&-kashmir,2020,2,845294,9856653,Vivo,119239,14.11
jammu-&-kashmir,2020,2,845294,9856653,Oppo,84526,10.00
jammu-&-kashmir,2020,2,845294,9856653,Realme,36913,4.37
jammu-&-kashmir,2020,2,845294,9856653,Apple,24262,2.87
jammu-&-kashmir,2020,2,845294,9856653,OnePlus,11743,1.39
jammu-&-kashmir,2020,2,845294,9856653,Motorola,11504,1.36
jammu-&-kashmir,2020,2,845294,9856653,Huawei,9753,1.15
jammu-&-kashmir,2020,2,845294,9856653,Lenovo,7829,0.93
jammu-&-kashmir,2020,2,845294,9856653,Others,58039,6.87
jammu-&-kashmir,2020,3,949819,11443454,Xiaomi,337986,35.58
jammu-&-kashmir,2020,3,949819,11443454,Samsung,202520,21.32
jammu-&-kashmir,2020,3,949819,11443454,Vivo,138487,14.58
jammu-&-kashmir,2020,3,949819,11443454,Oppo,95838,10.09
jammu-&-kashmir,2020,3,949819,11443454,Realme,44231,4.66
jammu-&-kashmir,2020,3,949819,11443454,Apple,26378,2.78
jammu-&-kashmir,2020,3,949819,11443454,OnePlus,12578,1.32
jammu-&-kashmir,2020,3,949819,11443454,Motorola,12094,1.27
jammu-&-kashmir,2020,3,949819,11443454,Huawei,10606,1.12
jammu-&-kashmir,2020,3,949819,11443454,Lenovo,8223,0.87
jammu-&-kashmir,2020,3,949819,11443454,Others,60878,6.41
jammu-&-kashmir,2020,4,1079022,16018751,Xiaomi,383539,35.55
jammu-&-kashmir,2020,4,1079022,16018751,Samsung,231979,21.50
jammu-&-kashmir,2020,4,1079022,16018751,Vivo,158472,14.69
jammu-&-kashmir,2020,4,1079022,16018751,Oppo,109614,10.16
jammu-&-kashmir,2020,4,1079022,16018751,Realme,53415,4.95
jammu-&-kashmir,2020,4,1079022,16018751,Apple,29701,2.75
jammu-&-kashmir,2020,4,1079022,16018751,OnePlus,13667,1.27
jammu-&-kashmir,2020,4,1079022,16018751,Motorola,12734,1.18
jammu-&-kashmir,2020,4,1079022,16018751,Huawei,11566,1.07
jammu-&-kashmir,2020,4,1079022,16018751,Lenovo,8696,0.81
jammu-&-kashmir,2020,4,1079022,16018751,Others,65639,6.08
jammu-&-kashmir,2021,1,1174818,18834009,Xiaomi,418392,35.61
jammu-&-kashmir,2021,1,1174818,18834009,Samsung,250133,21.29
jammu-&-kashmir,2021,1,1174818,18834009,Vivo,176571,15.03
jammu-&-kashmir,2021,1,1174818,18834009,Oppo,118812,10.11
jammu-&-kashmir,2021,1,1174818,18834009,Realme,61109,5.20
jammu-&-kashmir,2021,1,1174818,18834009,Apple,32281,2.75
jammu-&-kashmir,2021,1,1174818,18834009,OnePlus,14859,1.26
jammu-&-kashmir,2021,1,1174818,18834009,Motorola,12970,1.10
jammu-&-kashmir,2021,1,1174818,18834009,Huawei,12094,1.03
jammu-&-kashmir,2021,1,1174818,18834009,Lenovo,8627,0.73
jammu-&-kashmir,2021,1,1174818,18834009,Others,68970,5.87
jammu-&-kashmir,2021,2,1261267,34274559,Xiaomi,446949,35.44
jammu-&-kashmir,2021,2,1261267,34274559,Samsung,263753,20.91
jammu-&-kashmir,2021,2,1261267,34274559,Vivo,192016,15.22
jammu-&-kashmir,2021,2,1261267,34274559,Oppo,126510,10.03
jammu-&-kashmir,2021,2,1261267,34274559,Realme,74131,5.88
jammu-&-kashmir,2021,2,1261267,34274559,Apple,35495,2.81
jammu-&-kashmir,2021,2,1261267,34274559,OnePlus,16719,1.33
jammu-&-kashmir,2021,2,1261267,34274559,Motorola,12917,1.02
jammu-&-kashmir,2021,2,1261267,34274559,Huawei,11763,0.93
jammu-&-kashmir,2021,2,1261267,34274559,Lenovo,8391,0.67
jammu-&-kashmir,2021,2,1261267,34274559,Others,72623,5.76
jammu-&-kashmir,2021,3,1359860,45025197,Xiaomi,478671,35.20
jammu-&-kashmir,2021,3,1359860,45025197,Samsung,274292,20.17
jammu-&-kashmir,2021,3,1359860,45025197,Vivo,211136,15.53
jammu-&-kashmir,2021,3,1359860,45025197,Oppo,138333,10.17
jammu-&-kashmir,2021,3,1359860,45025197,Realme,88207,6.49
jammu-&-kashmir,2021,3,1359860,45025197,Apple,38603,2.84
jammu-&-kashmir,2021,3,1359860,45025197,OnePlus,20040,1.47
jammu-&-kashmir,2021,3,1359860,45025197,Huawei,12963,0.95
jammu-&-kashmir,2021,3,1359860,45025197,Motorola,12879,0.95
jammu-&-kashmir,2021,3,1359860,45025197,Lenovo,8161,0.60
jammu-&-kashmir,2021,3,1359860,45025197,Others,76575,5.63
jammu-&-kashmir,2021,4,1456810,36012148,Xiaomi,509234,34.96
jammu-&-kashmir,2021,4,1456810,36012148,Samsung,285006,19.56
jammu-&-kashmir,2021,4,1456810,36012148,Vivo,226467,15.55
jammu-&-kashmir,2021,4,1456810,36012148,Oppo,147610,10.13
jammu-&-kashmir,2021,4,1456810,36012148,Realme,107290,7.36
jammu-&-kashmir,2021,4,1456810,36012148,Apple,44648,3.06
jammu-&-kashmir,2021,4,1456810,36012148,OnePlus,23892,1.64
jammu-&-kashmir,2021,4,1456810,36012148,Motorola,13042,0.90
jammu-&-kashmir,2021,4,1456810,36012148,Huawei,12597,0.86
jammu-&-kashmir,2021,4,1456810,36012148,Tecno,9176,0.63
jammu-&-kashmir,2021,4,1456810,36012148,Others,77848,5.34
jammu-&-kashmir,2022,1,1549320,62115857,Xiaomi,535687,34.58
jammu-&-kashmir,2022,1,1549320,62115857,Samsung,295630,19.08
jammu-&-kashmir,2022,1,1549320,62115857,Vivo,242432,15.65
jammu-&-kashmir,2022,1,1549320,62115857,Oppo,158382,10.22
jammu-&-kashmir,2022,1,1549320,62115857,Realme,123415,7.97
jammu-&-kashmir,2022,1,1549320,62115857,Apple,49642,3.20
jammu-&-kashmir,2022,1,1549320,62115857,OnePlus,27191,1.76
jammu-&-kashmir,2022,1,1549320,62115857,Motorola,12933,0.83
jammu-&-kashmir,2022,1,1549320,62115857,Huawei,12674,0.82
jammu-&-kashmir,2022,1,1549320,62115857,Tecno,11823,0.76
jammu-&-kashmir,2022,1,1549320,62115857,Others,79511,5.13
arunachal-pradesh,2018,1,21495,0,Xiaomi,5212,24.25
arunachal-pradesh,2018,1,21495,0,Samsung,4354,20.26
arunachal-pradesh,2018,1,21495,0,Vivo,3523,16.39
arunachal-pradesh,2018,1,21495,0,Oppo,2608,12.13
arunachal-pradesh,2018,1,21495,0,Realme,1297,6.03
arunachal-pradesh,2018,1,21495,0,Apple,628,2.92
arunachal-pradesh,2018,1,21495,0,Gionee,563,2.62
arunachal-pradesh,2018,1,21495,0,Lenovo,420,1.95
arunachal-pradesh,2018,1,21495,0,OnePlus,403,1.87
arunachal-pradesh,2018,1,21495,0,Motorola,343,1.60
arunachal-pradesh,2018,1,21495,0,Others,2144,9.97
arunachal-pradesh,2018,2,32883,0,Xiaomi,8058,24.51
arunachal-pradesh,2018,2,32883,0,Samsung,6633,20.17
arunachal-pradesh,2018,2,32883,0,Vivo,5591,17.00
arunachal-pradesh,2018,2,32883,0,Oppo,4204,12.78
arunachal-pradesh,2018,2,32883,0,Realme,1943,5.91
arunachal-pradesh,2018,2,32883,0,Apple,869,2.64
arunachal-pradesh,2018,2,32883,0,Gionee,730,2.22
arunachal-pradesh,2018,2,32883,0,Lenovo,581,1.77
arunachal-pradesh,2018,2,32883,0,OnePlus,554,1.68
arunachal-pradesh,2018,2,32883,0,Motorola,514,1.56
arunachal-pradesh,2018,2,32883,0,Others,3206,9.75
arunachal-pradesh,2018,3,45922,0,Xiaomi,11250,24.50
arunachal-pradesh,2018,3,45922,0,Samsung,9307,20.27
arunachal-pradesh,2018,3,45922,0,Vivo,8226,17.91
arunachal-pradesh,2018,3,45922,0,Oppo,5992,13.05
arunachal-pradesh,2018,3,45922,0,Realme,2676,5.83
arunachal-pradesh,2018,3,45922,0,Apple,1153,2.51
arunachal-pradesh,2018,3,45922,0,Gionee,1024,2.23
arunachal-pradesh,2018,3,45922,0,OnePlus,740,1.61
arunachal-pradesh,2018,3,45922,0,Motorola,722,1.57
arunachal-pradesh,2018,3,45922,0,Lenovo,629,1.37
arunachal-pradesh,2018,3,45922,0,Others,4203,9.15
arunachal-pradesh,2018,4,61852,0,Xiaomi,15097,24.41
arunachal-pradesh,2018,4,61852,0,Samsung,12580,20.34
arunachal-pradesh,2018,4,61852,0,Vivo,11624,18.79
arunachal-pradesh,2018,4,61852,0,Oppo,8328,13.46
arunachal-pradesh,2018,4,61852,0,Realme,3613,5.84
arunachal-pradesh,2018,4,61852,0,Apple,1517,2.45
arunachal-pradesh,2018,4,61852,0,Gionee,1188,1.92
arunachal-pradesh,2018,4,61852,0,Motorola,944,1.53
arunachal-pradesh,2018,4,61852,0,OnePlus,896,1.45
arunachal-pradesh,2018,4,61852,0,Lenovo,831,1.34
arunachal-pradesh,2018,4,61852,0,Others,5234,8.46
arunachal-pradesh,2019,1,76957,0,Xiaomi,18809,24.44
arunachal-pradesh,2019,1,76957,0,Samsung,15537,20.19
arunachal-pradesh,2019,1,76957,0,Vivo,14892,19.35
arunachal-pradesh,2019,1,76957,0,Oppo,10738,13.95
arunachal-pradesh,2019,1,76957,0,Realme,4413,5.73
arunachal-pradesh,2019,1,76957,0,Apple,1870,2.43
arunachal-pradesh,2019,1,76957,0,Gionee,1310,1.70
arunachal-pradesh,2019,1,76957,0,Motorola,1137,1.48
arunachal-pradesh,2019,1,76957,0,OnePlus,1114,1.45
arunachal-pradesh,2019,1,76957,0,Huawei,972,1.26
arunachal-pradesh,2019,1,76957,0,Others,6165,8.01
arunachal-pradesh,2019,2,95885,502873,Xiaomi,23326,24.33
arunachal-pradesh,2019,2,95885,502873,Samsung,19719,20.57
arunachal-pradesh,2019,2,95885,502873,Vivo,18958,19.77
arunachal-pradesh,2019,2,95885,502873,Oppo,13678,14.27
arunachal-pradesh,2019,2,95885,502873,Realme,5425,5.66
arunachal-pradesh,2019,2,95885,502873,Apple,2169,2.26
arunachal-pradesh,2019,2,95885,502873,Gionee,1608,1.68
arunachal-pradesh,2019,2,95885,502873,Motorola,1404,1.46
arunachal-pradesh,2019,2,95885,502873,OnePlus,1251,1.30
arunachal-pradesh,2019,2,95885,502873,Huawei,1175,1.23
arunachal-pradesh,2019,2,95885,502873,Others,7172,7.48
arunachal-pradesh,2019,3,112149,1811700,Xiaomi,27394,24.43
arunachal-pradesh,2019,3,112149,1811700,Vivo,22731,20.27
arunachal-pradesh,2019,3,112149,1811700,Samsung,22720,20.26
arunachal-pradesh,2019,3,112149,1811700,Oppo,16262,14.50
arunachal-pradesh,2019,3,112149,1811700,Realme,6477,5.78
arunachal-pradesh,2019,3,112149,1811700,Apple,2509,2.24
arunachal-pradesh,2019,3,112149,1811700,Gionee,1800,1.61
arunachal-pradesh,2019,3,112149,1811700,Motorola,1561,1.39
arunachal-pradesh,2019,3,112149,1811700,OnePlus,1390,1.24
arunachal-pradesh,2019,3,112149,1811700,Huawei,1377,1.23
arunachal-pradesh,2019,3,112149,1811700,Others,7928,7.07
arunachal-pradesh,2019,4,129321,2140340,Xiaomi,31369,24.26
arunachal-pradesh,2019,4,129321,2140340,Vivo,26787,20.71
arunachal-pradesh,2019,4,129321,2140340,Samsung,26087,20.17
arunachal-pradesh,2019,4,129321,2140340,Oppo,19208,14.85
arunachal-pradesh,2019,4,129321,2140340,Realme,7743,5.99
arunachal-pradesh,2019,4,129321,2140340,Apple,2811,2.17
arunachal-pradesh,2019,4,129321,2140340,Gionee,1983,1.53
arunachal-pradesh,2019,4,129321,2140340,Motorola,1637,1.27
arunachal-pradesh,2019,4,129321,2140340,Huawei,1581,1.22
arunachal-pradesh,2019,4,129321,2140340,OnePlus,1535,1.19
arunachal-pradesh,2019,4,129321,2140340,Others,8580,6.63
arunachal-pradesh,2020,1,149066,2598321,Xiaomi,35625,23.90
arunachal-pradesh,2020,1,149066,2598321,Vivo,31742,21.29
arunachal-pradesh,2020,1,149066,2598321,Samsung,29807,20.00
arunachal-pradesh,2020,1,149066,2598321,Oppo,22566,15.14
arunachal-pradesh,2020,1,149066,2598321,Realme,9351,6.27
arunachal-pradesh,2020,1,149066,2598321,Apple,3135,2.10
arunachal-pradesh,2020,1,149066,2598321,Gionee,2068,1.39
arunachal-pradesh,2020,1,149066,2598321,Huawei,1768,1.19
arunachal-pradesh,2020,1,149066,2598321,Motorola,1742,1.17
arunachal-pradesh,2020,1,149066,2598321,OnePlus,1696,1.14
arunachal-pradesh,2020,1,149066,2598321,Others,9566,6.42
arunachal-pradesh,2020,2,177534,3387006,Xiaomi,41662,23.47
arunachal-pradesh,2020,2,177534,3387006,Vivo,39089,22.02
arunachal-pradesh,2020,2,177534,3387006,Samsung,34984,19.71
arunachal-pradesh,2020,2,177534,3387006,Oppo,27629,15.56
arunachal-pradesh,2020,2,177534,3387006,Realme,11596,6.53
arunachal-pradesh,2020,2,177534,3387006,Apple,3398,1.91
arunachal-pradesh,2020,2,177534,3387006,Gionee,2355,1.33
arunachal-pradesh,2020,2,177534,3387006,Huawei,2019,1.14
arunachal-pradesh,2020,2,177534,3387006,Motorola,1873,1.06
arunachal-pradesh,2020,2,177534,3387006,OnePlus,1809,1.02
arunachal-pradesh,2020,2,177534,3387006,Others,11120,6.26
arunachal-pradesh,2020,3,206046,4003421,Xiaomi,47870,23.23
arunachal-pradesh,2020,3,206046,4003421,Vivo,46799,22.71
arunachal-pradesh,2020,3,206046,4003421,Samsung,40403,19.61
arunachal-pradesh,2020,3,206046,4003421,Oppo,32287,15.67
arunachal-pradesh,2020,3,206046,4003421,Realme,13982,6.79
arunachal-pradesh,2020,3,206046,4003421,Apple,3738,1.81
arunachal-pradesh,2020,3,206046,4003421,Gionee,2514,1.22
arunachal-pradesh,2020,3,206046,4003421,Huawei,2276,1.10
arunachal-pradesh,2020,3,206046,4003421,Motorola,1997,0.97
arunachal-pradesh,2020,3,206046,4003421,OnePlus,1965,0.95
arunachal-pradesh,2020,3,206046,4003421,Others,12215,5.93
arunachal-pradesh,2020,4,231292,4472667,Vivo,53198,23.00
arunachal-pradesh,2020,4,231292,4472667,Xiaomi,53097,22.96
arunachal-pradesh,2020,4,231292,4472667,Samsung,45317,19.59
arunachal-pradesh,2020,4,231292,4472667,Oppo,36466,15.77
arunachal-pradesh,2020,4,231292,4472667,Realme,16419,7.10
arunachal-pradesh,2020,4,231292,4472667,Apple,4188,1.81
arunachal-pradesh,2020,4,231292,4472667,Gionee,2611,1.13
arunachal-pradesh,2020,4,231292,4472667,Huawei,2424,1.05
arunachal-pradesh,2020,4,231292,4472667,Motorola,2149,0.93
arunachal-pradesh,2020,4,231292,4472667,OnePlus,2141,0.93
arunachal-pradesh,2020,4,231292,4472667,Others,13282,5.74
arunachal-pradesh,2021,1,251240,4796708,Vivo,58748,23.38
arunachal-pradesh,2021,1,251240,4796708,Xiaomi,57405,22.85
arunachal-pradesh,2021,1,251240,4796708,Samsung,48405,19.27
arunachal-pradesh,2021,1,251240,4796708,Oppo,39602,15.76
arunachal-pradesh,2021,1,251240,4796708,Realme,18658,7.43
arunachal-pradesh,2021,1,251240,4796708,Apple,4560,1.81
arunachal-pradesh,2021,1,251240,4796708,Gionee,2611,1.04
arunachal-pradesh,2021,1,251240,4796708,Huawei,2526,1.01
arunachal-pradesh,2021,1,251240,4796708,OnePlus,2342,0.93
arunachal-pradesh,2021,1,251240,4796708,Motorola,2224,0.89
arunachal-pradesh,2021,1,251240,4796708,Others,14159,5.64
arunachal-pradesh,2021,2,270572,13025849,Vivo,63439,23.45
arunachal-pradesh,2021,2,270572,13025849,Xiaomi,61629,22.78
arunachal-pradesh,2021,2,270572,13025849,Samsung,51110,18.89
arunachal-pradesh,2021,2,270572,13025849,Oppo,42407,15.67
arunachal-pradesh,2021,2,270572,13025849,Realme,22481,8.31
arunachal-pradesh,2021,2,270572,13025849,Apple,5062,1.87
arunachal-pradesh,2021,2,270572,13025849,OnePlus,2622,0.97
arunachal-pradesh,2021,2,270572,13025849,Gionee,2510,0.93
arunachal-pradesh,2021,2,270572,13025849,Huawei,2408,0.89
arunachal-pradesh,2021,2,270572,13025849,Motorola,2229,0.82
arunachal-pradesh,2021,2,270572,13025849,Others,14675,5.42
arunachal-pradesh,2021,3,293073,17209654,Vivo,69301,23.65
arunachal-pradesh,2021,3,293073,17209654,Xiaomi,66832,22.80
arunachal-pradesh,2021,3,293073,17209654,Samsung,52621,17.95
arunachal-pradesh,2021,3,293073,17209654,Oppo,46021,15.70
arunachal-pradesh,2021,3,293073,17209654,Realme,26567,9.06
arunachal-pradesh,2021,3,293073,17209654,Apple,5574,1.90
arunachal-pradesh,2021,3,293073,17209654,OnePlus,3208,1.09
arunachal-pradesh,2021,3,293073,17209654,Gionee,2629,0.90
arunachal-pradesh,2021,3,293073,17209654,Huawei,2593,0.88
arunachal-pradesh,2021,3,293073,17209654,Motorola,2253,0.77
arunachal-pradesh,2021,3,293073,17209654,Others,15474,5.28
arunachal-pradesh,2021,4,314944,11230295,Vivo,74157,23.55
arunachal-pradesh,2021,4,314944,11230295,Xiaomi,72002,22.86
arunachal-pradesh,2021,4,314944,11230295,Samsung,54367,17.26
arunachal-pradesh,2021,4,314944,11230295,Oppo,48973,15.55
arunachal-pradesh,2021,4,314944,11230295,Realme,31777,10.09
arunachal-pradesh,2021,4,314944,11230295,Apple,6342,2.01
arunachal-pradesh,2021,4,314944,11230295,OnePlus,3900,1.24
arunachal-pradesh,2021,4,314944,11230295,Gionee,2500,0.79
arunachal-pradesh,2021,4,314944,11230295,Huawei,2496,0.79
arunachal-pradesh,2021,4,314944,11230295,Motorola,2316,0.74
arunachal-pradesh,2021,4,314944,11230295,Others,16114,5.12
arunachal-pradesh,2022,1,335339,41418559,Vivo,78763,23.49
arunachal-pradesh,2022,1,335339,41418559,Xiaomi,75927,22.64
arunachal-pradesh,2022,1,335339,41418559,Samsung,56027,16.71
arunachal-pradesh,2022,1,335339,41418559,Oppo,52153,15.55
arunachal-pradesh,2022,1,335339,41418559,Realme,36430,10.86
arunachal-pradesh,2022,1,335339,41418559,Apple,7110,2.12
arunachal-pradesh,2022,1,335339,41418559,OnePlus,4423,1.32
arunachal-pradesh,2022,1,335339,41418559,Huawei,2515,0.75
arunachal-pradesh,2022,1,335339,41418559,Gionee,2482,0.74
arunachal-pradesh,2022,1,335339,41418559,Infinix,2358,0.70
arunachal-pradesh,2022,1,335339,41418559,Others,17151,5.11
puducherry,2018,1,49318,0,Xiaomi,11605,23.53
puducherry,2018,1,49318,0,Samsung,9972,20.22
puducherry,2018,1,49318,0,Vivo,5974,12.11
puducherry,2018,1,49318,0,Oppo,3608,7.32
puducherry,2018,1,49318,0,Apple,2447,4.96
puducherry,2018,1,49318,0,OnePlus,2409,4.88
puducherry,2018,1,49318,0,Motorola,2122,4.30
puducherry,2018,1,49318,0,Realme,2098,4.25
puducherry,2018,1,49318,0,Lenovo,1800,3.65
puducherry,2018,1,49318,0,Huawei,1766,3.58
puducherry,2018,1,49318,0,Others,5517,11.19
puducherry,2018,2,65580,0,Xiaomi,15839,24.15
puducherry,2018,2,65580,0,Samsung,13200,20.13
puducherry,2018,2,65580,0,Vivo,8391,12.80
puducherry,2018,2,65580,0,Oppo,4929,7.52
puducherry,2018,2,65580,0,Apple,3109,4.74
puducherry,2018,2,65580,0,OnePlus,3026,4.61
puducherry,2018,2,65580,0,Realme,2734,4.17
puducherry,2018,2,65580,0,Motorola,2725,4.16
puducherry,2018,2,65580,0,Huawei,2404,3.67
puducherry,2018,2,65580,0,Lenovo,2287,3.49
puducherry,2018,2,65580,0,Others,6936,10.58
puducherry,2018,3,81546,0,Xiaomi,19571,24.00
puducherry,2018,3,81546,0,Samsung,16124,19.77
puducherry,2018,3,81546,0,Vivo,11071,13.58
puducherry,2018,3,81546,0,Oppo,6528,8.01
puducherry,2018,3,81546,0,Apple,3737,4.58
puducherry,2018,3,81546,0,OnePlus,3601,4.42
puducherry,2018,3,81546,0,Motorola,3362,4.12
puducherry,2018,3,81546,0,Realme,3361,4.12
puducherry,2018,3,81546,0,Huawei,3062,3.75
